Ward,time_period,County,observed,observed_trend_2mo,alert_flag,predicted_value_1mo,predicted_value_2mo,predicted_value_3mo,predicted_trend_1mo,predicted_trend_2mo,predicted_trend_3mo,predicted_trend_CI_1mo,predicted_trend_CI_2mo,predicted_trend_CI_3mo,lower_bound_1mo,lower_bound_2mo,lower_bound_3mo,upper_bound_1mo,upper_bound_2mo,upper_bound_3mo,ci_position_1mo,ci_position_2mo,ci_position_3mo,ci_gap_1mo,ci_gap_2mo,ci_gap_3mo,ci_badge_1mo,ci_badge_2mo,ci_badge_3mo,consecutive_alerts
Oldo-nyiro,2024-12-01,Isiolo,0.1564697605793424,Stable,True,0.14934693,0.1605404,0.16143772,Stable,Stable,Stable,Stable,Stable,Stable,0.1448596559464931,0.1437616996467113,0.1360147662460804,0.162152236700058,0.1734900332987308,0.1659891821444034,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,5
Oldo-nyiro,2025-01-01,Isiolo,0.1724830457663393,Increasing,True,0.17173894,0.17650805,0.18845914,Stable,Stable,Increasing,Stable,Stable,Stable,0.1571851424872875,0.1523261234164238,0.1473115965723991,0.1856847897171974,0.1933364368975162,0.2041563563048839,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,6
Oldo-nyiro,2025-02-01,Isiolo,0.1746537197291438,Stable,False,0.16522208,0.15474169,0.119588256,Stable,Decreasing,Decreasing,Stable,Stable,Decreasing,0.1553076297044754,0.1414024502038955,0.111231917142868,0.1774795293807983,0.1668813146650791,0.1452987521886825,within,above_upper,above_upper,0.0,-0.007772405064064708,-0.029354967540461324,Within CI,▼ -0.8%,▼ -2.9%,0
Oldo-nyiro,2025-03-01,Isiolo,0.1777231961843329,Stable,False,0.17180887,0.15789564,0.14377609,Stable,Decreasing,Decreasing,Stable,Stable,Decreasing,0.1586653634905815,0.1368848621845245,0.1296226032078266,0.1804386906325817,0.1682715915143489,0.1648230887949466,within,above_upper,above_upper,0.0,-0.009451604669984015,-0.012900107389386323,Within CI,▼ -0.9%,▼ -1.3%,0
Oldo-nyiro,2025-04-01,Isiolo,0.1612584637354389,Decreasing,True,0.14252868,0.12426174,0.14170346,Decreasing,Decreasing,Decreasing,Stable,Decreasing,Stable,0.1386482775211334,0.1168146576732397,0.1051044635474681,0.1580631889402866,0.1388915061950683,0.2383215300738811,above_upper,above_upper,within,-0.003195274795152303,-0.022366957540370602,0.0,▼ -0.3%,▼ -2.2%,Within CI,1
Oldo-nyiro,2025-05-01,Isiolo,0.1448186048741002,Decreasing,True,0.12908581,0.12947586,0.16747123,Decreasing,Decreasing,Increasing,Stable,Stable,Stable,0.124950984865427,0.100614209100604,0.1080196987837553,0.1399849414825439,0.207160498946905,0.2545134261250494,above_upper,within,within,-0.004833663391556303,0.0,0.0,▼ -0.5%,Within CI,Within CI,2
Oldo-nyiro,2025-06-01,Isiolo,0.1304654367773627,Decreasing,True,0.11986012,0.13867706,0.13710001,Decreasing,Stable,Stable,Stable,Stable,Stable,0.1114838186651468,0.1108975145965814,0.1070137526839971,0.1777994081377982,0.2192586921155452,0.2349800869822502,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,3
Oldo-nyiro,2025-07-01,Isiolo,0.1169611374714941,Decreasing,True,0.10168627,0.150276,0.19046032,Decreasing,Increasing,Increasing,Stable,Stable,Stable,0.1013150464743375,0.1076705764979124,0.1064583666622638,0.1759043589234351,0.2300295859575271,0.2544202715158462,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,4
Oldo-nyiro,2025-08-01,Isiolo,0.1096798820314602,Stable,True,0.10410937,0.13742939,0.11691947,Stable,Increasing,Stable,Stable,Stable,Stable,0.1001137677580118,0.1063350580632686,0.1025384921580553,0.1548517934978008,0.2083665445446968,0.2332540899515151,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,5
Oldo-nyiro,2025-09-01,Isiolo,0.0936870182771359,Decreasing,False,0.09776008,0.09142682,0.121328615,Stable,Stable,Increasing,Stable,Stable,Stable,0.0833333302289247,0.0711304865777492,0.0686111841350793,0.1135831382125615,0.1259905949234962,0.146047269552946,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Oldo-nyiro,2025-10-01,Isiolo,0.0806902059858723,Decreasing,False,0.07420465,0.07685348,0.07037099,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0650074139237403,0.0589583037421107,0.0516538120806217,0.090375704690814,0.0972695238888263,0.1131182983517646,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Oldo-nyiro,2025-11-01,Isiolo,0.0706454744900022,Decreasing,False,0.08506037,0.06133522,0.07117512,Increasing,Stable,Stable,Stable,Stable,Stable,0.0611928798258304,0.0538482025265693,0.0552397944033145,0.0866814136505126,0.0893332123756408,0.1140578974038362,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Oldo-nyiro,2025-12-01,Isiolo,0.0556434277683428,Decreasing,False,0.0400142,0.0512006,0.060086396,Decreasing,Stable,Stable,Stable,Stable,Stable,0.0417551537975668,0.043925934843719,0.0479180486872792,0.0563619967550039,0.0801909044384956,0.1063582565635442,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Oldo-nyiro,2026-01-01,Isiolo,0.0710691892494873,Increasing,False,0.08766091,0.09236775,0.1522474,Increasing,Increasing,Increasing,Stable,Stable,Increasing,0.075890627130866,0.0674442507326602,0.083868608623743,0.1203576404601335,0.130341962724924,0.1851181052625179,below_lower,within,below_lower,0.004821437881378704,0.0,0.012799419374255702,▲ +0.5%,Within CI,▲ +1.3%,0
Ramisi,2024-11-01,Kwale,0.08,No Data,False,0.082716666,0.066758126,0.04899638,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0696874935179948,0.0563915312290191,0.0459173964336514,0.0899696961045265,0.0776934914290905,0.0743192143738269,within,above_upper,above_upper,0.0,-0.002306508570909499,-0.005680785626173107,Within CI,▼ -0.2%,▼ -0.6%,0
Ramisi,2024-12-01,Kwale,0.0388891745803196,Decreasing,False,0.03824079,0.020203466,0.014384651,Stable,Decreasing,Decreasing,Stable,Stable,Decreasing,0.0288713227957487,0.0140895151533186,0.0011000322352629,0.0412757933139801,0.0334202388301491,0.0236728238873183,within,above_upper,above_upper,0.0,-0.005468935750170503,-0.015216350693001302,Within CI,▼ -0.5%,▼ -1.5%,0
Ramisi,2025-01-01,Kwale,0.0233221921539579,Decreasing,False,0.017737592,0.009519062,0.009486978,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0102861527353525,-0.0059494807617738,-0.0055961211910471,0.0183091283775866,0.0243051755242049,0.0182706388644874,above_upper,within,above_upper,-0.005013063776371302,0.0,-0.0050515532894705,▼ -0.5%,Within CI,▼ -0.5%,0
Ramisi,2025-02-01,Kwale,0.0144703728931812,Stable,False,0.009175082,0.0019920575,0.0,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0058852404356002,-0.0062866587657481,-0.0099444552324712,0.0123494746163487,0.0118514328263699,0.0294937383383512,above_upper,above_upper,within,-0.002120898276832499,-0.0026189400668112997,0.0,▼ -0.2%,▼ -0.3%,Within CI,0
Ramisi,2025-03-01,Kwale,0.0087369857120715,Stable,False,0.0037822195,0.012637966,0.0,Stable,Stable,Stable,Stable,Stable,Stable,0.0003841770347207,0.0002333044903934,-0.014535661926493,0.092165882885456,0.0730610027909278,0.0107532405760139,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Ramisi,2025-04-01,Kwale,0.010506635437045,Stable,False,0.02329823,0.011795945,0.00826672,Increasing,Stable,Stable,Stable,Stable,Stable,0.0087190808728337,0.0066401245072484,-0.0114444294013082,0.0861231975257396,0.0844271432608365,0.0535235987976193,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Ramisi,2025-05-01,Kwale,0.0076760507414077,Stable,False,0.006116574,0.015826918,0.0013574094,Stable,Stable,Stable,Stable,Stable,Stable,0.0043516329955309,-0.0024314436945132,0.0021922660060226,0.064708076044917,0.1231009751558303,0.0930472023785114,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Ramisi,2025-06-01,Kwale,0.0054694619710071,Stable,False,0.0031677776,0.03350033,0.033834737,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0010547977610258,0.0018670333141926,0.0034064370556734,0.0160255178809165,0.0517826989293098,0.1550106190145014,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Ramisi,2025-09-01,Kwale,0.0037149435292688,Stable,False,0.0,0.01789954,0.031886768,Stable,Increasing,Increasing,Stable,Stable,Stable,-0.0007311959721846,-0.0011878990510012,-0.0005258487246464,0.0114107710774987,0.0452736247330903,0.0700051967054605,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Ramisi,2025-10-01,Kwale,0.0023562610267124,Stable,False,0.0,0.018935947,0.023980659,Stable,Increasing,Increasing,Stable,Stable,Stable,-0.0018853448797017,0.0006333935918519,0.0027732997550629,0.008318748185411,0.0469195054844021,0.0773512419313192,within,within,below_lower,0.0,0.0,0.0004170387283504999,Within CI,Within CI,▲ +0.0%,0
Ramisi,2025-11-01,Kwale,0.0013024446875901,Stable,False,0.0,0.017037634,0.022768069,Stable,Increasing,Increasing,Stable,Stable,Stable,-0.0019472901942208,-0.0025540418340824,0.0009510349889751,0.0061838927678763,0.0451631844043731,0.0727855585515499,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Ramisi,2025-12-01,Kwale,0.0007068985735452,Stable,False,0.0,0.008040031,0.0211677,Stable,Stable,Increasing,Stable,Stable,Stable,-0.001592921843985,0.0003689907040097,0.002208043646533,0.0083556992001831,0.0482864119112491,0.076089971512556,within,within,below_lower,0.0,0.0,0.0015011450729878,Within CI,Within CI,▲ +0.2%,0
Ramisi,2026-01-01,Kwale,0.0003433206922027,Stable,False,0.005802164,0.008272043,0.017281817,Stable,Stable,Increasing,Stable,Stable,Stable,6.735588176525198e-05,0.00330704851076,0.0094909860752522,0.013507013535127,0.0492300668731331,0.0830908983945846,within,below_lower,below_lower,0.0,0.0029637278185573003,0.0091476653830495,Within CI,▲ +0.3%,▲ +0.9%,0
Rhamu Dimtu,2021-05-01,Mandera,0.0284725405705267,No Data,False,0.018252624,0.05110162,0.036877368,Decreasing,Increasing,Stable,Stable,Stable,Stable,0.0051120014628395,0.0127584388013929,0.0101686942391097,0.3734264314174649,0.5833406209945678,0.0804772350937125,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2021-06-01,Mandera,0.0199605519960881,Stable,False,0.030018022,0.06860383,0.015219092,Increasing,Increasing,Stable,Stable,Stable,Stable,0.0129266436677426,0.0201319521293044,0.0119940677657723,0.1797435611486434,0.6430582642555236,0.5340348988771438,within,below_lower,within,0.0,0.00017140013321629774,0.0,Within CI,▲ +0.0%,Within CI,0
Rhamu Dimtu,2021-08-01,Mandera,0.0076640920129926,Decreasing,False,0.016869724,,0.056931254,Stable,No Data,Increasing,Stable,No Data,Stable,0.0030211052391678,,0.0162563448771834,0.0895771291106938,,0.100072693824768,within,within,below_lower,0.0,0.0,0.0085922528641908,Within CI,Within CI,▲ +0.9%,0
Rhamu Dimtu,2021-09-01,Mandera,0.0041027812012474,Stable,False,,0.03829054,0.030370418,No Data,Increasing,Increasing,No Data,Stable,Stable,,0.0024099287111312,0.0048587179277092,,0.1113398060202598,0.0886828027665615,within,within,below_lower,0.0,0.0,0.0007559367264618,Within CI,Within CI,▲ +0.1%,0
Rhamu Dimtu,2021-11-01,Mandera,0.0019761988863933,Stable,False,0.0008606086,0.019036083,0.014095654,Stable,Increasing,Increasing,Stable,Stable,Stable,-0.0050569128710776,-0.0003813672738033,-0.002355390030425,0.0264492023736238,0.0651397123932838,0.0638855386525392,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2021-12-01,Mandera,0.0008392868874829,Stable,False,0.03053547,0.02072528,0.023763174,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0013126628356985,0.008971096901223,0.0009667386533692,0.0333317192271351,0.0438042968511581,0.0354523492977022,below_lower,below_lower,below_lower,0.00047337594821560006,0.0081318100137401,0.00012745176588630001,▲ +0.0%,▲ +0.8%,▲ +0.0%,0
Rhamu Dimtu,2022-01-01,Mandera,0.032871654217502,Increasing,False,0.04024729,0.055684447,0.047256995,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0281671687960624,0.0281707573682069,0.0219871412031352,0.0881110586225986,0.0970410306006669,0.0987969767302274,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-02-01,Mandera,0.0307864961745253,Stable,False,0.035547316,0.027947096,0.0203991,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0194648317992687,0.0169848706573247,0.0170236953534185,0.0489240270107984,0.0454246528446674,0.0594731388613581,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-03-01,Mandera,0.0260602063851504,Stable,False,0.02225601,0.01473369,0.011667445,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0171365646645426,0.011504058772698,0.008370597474277,0.039593500830233,0.0400090064853429,0.0469774313271045,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-04-01,Mandera,0.0197396975755794,Stable,False,0.017599523,0.020768538,0.016101634,Stable,Stable,Stable,Stable,Stable,Stable,0.0132215962279587,0.0073120842222124,0.0084061650093644,0.0309765793383121,0.0325346361845731,0.0383683590218424,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-05-01,Mandera,0.0133797560836587,Stable,False,0.019126737,0.018322928,0.017760169,Stable,Stable,Stable,Stable,Stable,Stable,0.0092025401536375,0.0084269427228719,0.009063586872071,0.0318524301052093,0.0346175748854875,0.0375943223014473,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-06-01,Mandera,0.0081152322842156,Stable,False,0.005920706,0.004742789,0.008684731,Stable,Stable,Stable,Stable,Stable,Stable,0.003355756541714,0.0029274812084622,0.0041533290408551,0.0265493183396756,0.0251669694669544,0.0276130205020308,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-07-01,Mandera,0.0044045218813206,Stable,False,0.007034729,0.014516535,0.013434821,Stable,Increasing,Stable,Stable,Stable,Stable,0.0012431500712409,-0.0001376286796585,0.0060884487815201,0.0215154729783534,0.0178877881728112,0.0315718224272131,within,within,below_lower,0.0,0.0,0.0016839269001995005,Within CI,Within CI,▲ +0.2%,0
Rhamu Dimtu,2022-08-01,Mandera,0.0021391520052635,Stable,False,0.0,0.009682567,0.003202671,Stable,Stable,Stable,Stable,Stable,Stable,-0.0008140361693222,0.0061801168136298,0.0012344588001724,0.0164443810470402,0.0254879632033407,0.0254644735716283,within,below_lower,within,0.0,0.0040409648083663,0.0,Within CI,▲ +0.4%,Within CI,0
Rhamu Dimtu,2022-09-01,Mandera,0.0066625763786779,Stable,False,0.010262459,0.0073486143,0.015574822,Stable,Stable,Stable,Stable,Stable,Stable,0.0043031614506617,0.0022528984700329,0.0066451646620407,0.022383056115359,0.0255182744003832,0.0409286513924598,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-10-01,Mandera,0.005784640704665,Stable,False,0.003386931,0.0037525683,0.009412985,Stable,Stable,Stable,Stable,Stable,Stable,0.0029254937777295,0.0003547291693394,0.0033162959734909,0.0150323371402919,0.0176372596994042,0.0277257587760686,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-11-01,Mandera,0.0045905512602568,Stable,False,0.0056133796,0.005235904,0.009361603,Stable,Stable,Stable,Stable,Stable,Stable,0.0010833096690475,-0.0025421126978471,-0.001923656638246,0.0191252794116735,0.0148077932186424,0.0224158117547631,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2022-12-01,Mandera,0.0034771824997633,Stable,False,0.0007429222,0.020699177,0.021564776,Stable,Increasing,Increasing,Stable,Stable,Increasing,-0.0029809088795445,0.0006993190472712,0.0135220982134342,0.0187110540457069,0.062604684755206,0.0774288650602101,within,within,below_lower,0.0,0.0,0.010044915713670902,Within CI,Within CI,▲ +1.0%,0
Rhamu Dimtu,2023-01-01,Mandera,0.0023568676028125,Stable,False,0.019247755,0.039532665,0.03449324,Increasing,Increasing,Increasing,Stable,Increasing,Increasing,-0.0009786589362192,0.0182959648780524,0.015442805038765,0.0306713156402111,0.0509671183302998,0.0519883409142494,within,below_lower,below_lower,0.0,0.0159390972752399,0.0130859374359525,Within CI,▲ +1.6%,▲ +1.3%,0
Rhamu Dimtu,2023-02-01,Mandera,0.126789029650313,Increasing,True,0.15563221,0.18482122,0.14703842,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0893876202404499,0.1046842891722917,0.0989010892808437,0.2898724973201751,0.3016591653227806,0.2975187018513678,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,1
Rhamu Dimtu,2023-03-01,Mandera,0.2513182731039379,Increasing,True,0.25433803,0.27117005,0.2924575,Stable,Increasing,Increasing,Stable,Stable,Stable,0.2112666167318821,0.1717662036418915,0.185562040656805,0.3140958070755004,0.3634161949157714,0.3722469553351402,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,2
Rhamu Dimtu,2023-04-01,Mandera,0.2985294796609848,Increasing,False,0.2847722,0.19787033,0.1996244,Decreasing,Decreasing,Decreasing,Stable,Stable,Decreasing,0.2411428734660148,0.1812103606760501,0.1746339954435825,0.3111753612756729,0.2926945134997367,0.2804806977510452,within,above_upper,above_upper,0.0,-0.005834966161248123,-0.018048781909939582,Within CI,▼ -0.6%,▼ -1.8%,0
Rhamu Dimtu,2023-05-01,Mandera,0.2782879788780767,Decreasing,False,0.21963167,0.15426663,0.15316235,Decreasing,Decreasing,Decreasing,Stable,Decreasing,Decreasing,0.1846361711621284,0.110950294137001,0.1124713961035013,0.2763232499361038,0.2393153600394725,0.2275122262537479,above_upper,above_upper,above_upper,-0.0019647289419729153,-0.0389726188386042,-0.05077575262432882,▼ -0.2%,▼ -3.9%,▼ -5.1%,0
Rhamu Dimtu,2023-06-01,Mandera,0.2239557727300038,Decreasing,False,0.16712275,0.095506586,0.1727955,Decreasing,Decreasing,Decreasing,Stable,Stable,Decreasing,0.1335668914020061,0.0831554245203733,0.082880612462759,0.2444953933358192,0.2201346889138221,0.1951977804303169,within,above_upper,above_upper,0.0,-0.0038210838161817084,-0.028757992299686896,Within CI,▼ -0.4%,▼ -2.9%,0
Rhamu Dimtu,2023-07-01,Mandera,0.1592474461420986,Decreasing,True,0.18821439,0.09042803,0.080890335,Increasing,Decreasing,Decreasing,Stable,Stable,Stable,0.1025395106524229,0.0663252301514148,0.0646527118980884,0.249884308874607,0.2233333982527255,0.1696708016097545,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,1
Rhamu Dimtu,2023-08-01,Mandera,0.1028711511696339,Decreasing,True,0.07772293,0.10840143,0.11022482,Decreasing,Stable,Stable,Stable,Stable,Stable,0.0717602040618658,0.0616214074194431,0.0608965720981359,0.142997395992279,0.15249430462718,0.1567662931978702,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,2
Rhamu Dimtu,2023-09-01,Mandera,0.0603938783208807,Decreasing,False,0.052545607,0.046771284,0.025036566,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.037830451503396,0.0196044616401195,0.0144410851877182,0.0717223316431045,0.0875139031559228,0.0919831607490778,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2023-10-01,Mandera,0.0322400075676692,Decreasing,False,0.030284436,0.01789159,0.026814153,Stable,Decreasing,Stable,Stable,Stable,Stable,0.0202039279974997,0.011404890473932,0.011652907449752,0.0481228509917855,0.0634528771042823,0.0948553346097469,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2023-11-01,Mandera,0.0156546958597848,Decreasing,False,0.026406607,0.00779638,0.017866446,Increasing,Stable,Stable,Stable,Stable,Stable,0.008341568801552,0.0020486409543082,0.0076008389238268,0.0277634562924504,0.018696782644838,0.0419386757537722,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2023-12-01,Mandera,0.006430414397125,Stable,False,0.002620452,0.008645643,0.0,Stable,Stable,Stable,Stable,Stable,Stable,0.0009700100054033,0.0017836748214904,-0.0032710049534216,0.0063395058736205,0.0131777512840926,0.0074158715549856,above_upper,within,within,-9.090852350449995e-05,0.0,0.0,▼ -0.0%,Within CI,Within CI,0
Rhamu Dimtu,2024-01-01,Mandera,0.0062410721569065,Stable,False,0.006180635,0.009989083,0.06413798,Stable,Stable,Increasing,Stable,Stable,Increasing,0.0029873326071538,0.0020002153469249,0.0315151590853929,0.0098928795196115,0.0133114389143884,0.1138456154614686,within,within,below_lower,0.0,0.0,0.0252740869284864,Within CI,Within CI,▲ +2.5%,0
Rhamu Dimtu,2024-02-01,Mandera,0.0044330616100522,Stable,False,0.0062553543,0.03995161,0.011285761,Stable,Increasing,Stable,Stable,Increasing,Stable,0.0032734206877648,0.0230624698102474,0.0014230414642952,0.0112505576573312,0.0645481146872043,0.0152769027743488,within,below_lower,within,0.0,0.0186294082001952,0.0,Within CI,▲ +1.9%,Within CI,0
Rhamu Dimtu,2024-03-01,Mandera,0.0386478535611761,Increasing,False,0.0520155,0.04509709,0.098676406,Increasing,Stable,Increasing,Stable,Stable,Increasing,0.0431537916883826,0.0384970255196094,0.0619889467954635,0.0757613476365804,0.0962425522506237,0.1499385148286819,below_lower,within,below_lower,0.004505938127206496,0.0,0.023341093234287395,▲ +0.5%,Within CI,▲ +2.3%,0
Rhamu Dimtu,2024-04-01,Mandera,0.0395258108992886,Stable,False,0.047270305,0.041397177,0.02931286,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0313187861815094,0.0280313251540064,0.0155447091907262,0.0500064106658101,0.054763494618237,0.0428456019610166,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2024-05-01,Mandera,0.0496116339527194,Increasing,False,0.0502894,0.054299142,0.07446781,Stable,Stable,Increasing,Stable,Stable,Stable,0.0451603416353464,0.0476473037153482,0.0538641100749373,0.0614646704867482,0.0692116238176822,0.0899492539465427,within,within,below_lower,0.0,0.0,0.0042524761222179006,Within CI,Within CI,▲ +0.4%,0
Rhamu Dimtu,2024-06-01,Mandera,0.0524404649422865,Stable,False,0.05148446,0.055269025,0.042101875,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0494798336178064,0.0456052521243691,0.0346420686691999,0.06690572835505,0.0635604199022054,0.0549393374472856,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Rhamu Dimtu,2024-07-01,Mandera,0.0533295577682625,Stable,False,0.06092088,0.043558404,0.15903915,Stable,Stable,Increasing,Stable,Stable,Increasing,0.0486124211922287,0.038217313401401,0.1042072303593158,0.0657179750502109,0.053359255194664,0.1871271073818206,within,within,below_lower,0.0,0.0,0.050877672591053295,Within CI,Within CI,▲ +5.1%,0
Rhamu Dimtu,2024-08-01,Mandera,0.0450383363032018,Stable,False,0.043063425,0.13094795,0.1460501,Stable,Increasing,Increasing,Stable,Increasing,Increasing,0.0356761310249567,0.0728356331586837,0.0871536307036876,0.0449044277891516,0.128667252510786,0.2106403887271881,above_upper,below_lower,below_lower,-0.00013390851405020027,0.0277972968554819,0.0421152944004858,▼ -0.0%,▲ +2.8%,▲ +4.2%,0
Rhamu Dimtu,2024-09-01,Mandera,0.0994707696345388,Increasing,False,0.12435958,0.17190991,0.17628443,Increasing,Increasing,Increasing,Stable,Increasing,Increasing,0.1088155601173639,0.1420941986143589,0.1625614397227764,0.142075927555561,0.219523786753416,0.2558464333415031,below_lower,below_lower,below_lower,0.009344790482825105,0.042623428979820105,0.0630906700882376,▲ +0.9%,▲ +4.3%,▲ +6.3%,0
Rhamu Dimtu,2024-10-01,Mandera,0.1830552449332684,Increasing,True,0.21424305,0.28196508,0.3176282,Increasing,Increasing,Increasing,Stable,Increasing,Increasing,0.1903032854199409,0.2331866152584552,0.2502342879772186,0.265821973979473,0.3163720577955246,0.3660404384136199,below_lower,below_lower,below_lower,0.007248040486672491,0.050131370325186775,0.06717904304395017,▲ +0.7%,▲ +5.0%,▲ +6.7%,1
Rhamu Dimtu,2024-11-01,Mandera,0.2572696400795763,Increasing,True,0.28758234,0.29438704,0.25301278,Increasing,Increasing,Stable,Stable,Stable,Stable,0.2558790981769562,0.2604269593954086,0.2234655678272247,0.2977346241474151,0.3219348028302192,0.3263823345303535,within,below_lower,within,0.0,0.0031573193158322965,0.0,Within CI,▲ +0.3%,Within CI,2
Rhamu Dimtu,2024-12-01,Mandera,0.3264827967273103,Increasing,True,0.370959,0.38950425,0.3560038,Increasing,Increasing,Increasing,Increasing,Increasing,Stable,0.3407331436872482,0.3371975094079971,0.2997567072510719,0.3872121259570121,0.4017544671893119,0.3941475942730904,below_lower,below_lower,within,0.014250346959937932,0.0107147126806868,0.0,▲ +1.4%,▲ +1.1%,Within CI,3
Rhamu Dimtu,2025-01-01,Mandera,0.341098778542398,Increasing,False,0.33470508,0.28058618,0.26825485,Stable,Decreasing,Decreasing,Stable,Stable,Decreasing,0.3161680966615677,0.2726138561964035,0.2435795500874519,0.3520992547273636,0.3341068431735038,0.3197862043976783,within,above_upper,above_upper,0.0,-0.006991935368894198,-0.02131257414471971,Within CI,▼ -0.7%,▼ -2.1%,0
Rhamu Dimtu,2025-02-01,Mandera,0.2942601254393787,Decreasing,False,0.24819747,0.17654416,0.14632921,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,0.2374970488250255,0.1654041953384876,0.1178465612232685,0.2836242288351059,0.2409048944711684,0.2187950506806373,above_upper,above_upper,above_upper,-0.010635896604272777,-0.05335523096821029,-0.0754650747587414,▼ -1.1%,▼ -5.3%,▼ -7.5%,0
Rhamu Dimtu,2025-03-01,Mandera,0.218242361815493,Decreasing,False,0.16330683,0.1407228,0.098545566,Decreasing,Decreasing,Decreasing,Stable,Decreasing,Decreasing,0.1592369884252548,0.1068744413554668,0.0690366268157958,0.2220663920044898,0.1773063793778419,0.1565030246973037,within,above_upper,above_upper,0.0,-0.04093598243765109,-0.0617393371181893,Within CI,▼ -4.1%,▼ -6.2%,0
Rhamu Dimtu,2025-04-01,Mandera,0.1480338923248899,Decreasing,True,0.118634194,0.06508591,0.069127105,Decreasing,Decreasing,Decreasing,Stable,Decreasing,Stable,0.1071416079998016,0.0687711425125598,0.039406830817461,0.1487343050539493,0.1141242034733295,0.1608615145087242,within,above_upper,within,0.0,-0.0339096888515604,0.0,Within CI,▼ -3.4%,Within CI,1
Rhamu Dimtu,2025-05-01,Mandera,0.0916641817552256,Decreasing,False,0.08589295,0.038127013,0.03248875,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0644191373139619,0.0275235850363969,0.0336184587329626,0.1157608542591333,0.0821961399167775,0.1177641868591308,within,above_upper,within,0.0,-0.009468041838448099,0.0,Within CI,▼ -0.9%,Within CI,0
Rhamu Dimtu,2025-06-01,Mandera,0.0517583860579646,Decreasing,False,0.059278302,0.05616962,0.06156261,Stable,Stable,Stable,Stable,Stable,Stable,0.0315182462334632,0.0303376943804323,0.0289264739491045,0.0643548727035522,0.0863249313086271,0.1090517207980155,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
